RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-11-30
7860,zip,NJ,NJ,Newton,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,429843.22311337834
79930,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,177409.34183522887
85085,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,666667.6221098227
44708,zip,OH,OH,Canton,"Canton-Massillon, OH",Stark County,176345.0916076701
95330,zip,CA,CA,Lathrop,"Stockton, CA",San Joaquin County,676340.9099918533
28150,zip,NC,NC,,"Shelby, NC",Cleveland County,196194.59993507736
32901,zip,FL,FL,Melbourne,"Palm Bay-Melbourne-Titusville, FL",Brevard County,286192.57061193464
55014,zip,MN,MN,Circle Pines,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,360902.0253798347
75252,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Collin County,637929.6608846259
98248,zip,WA,WA,Ferndale,"Bellingham, WA",Whatcom County,611562.9247873098
8205,zip,NJ,NJ,Galloway,"Atlantic City-Hammonton, NJ",Atlantic County,375476.0570875213
29115,zip,SC,SC,Orangeburg,"Orangeburg, SC",Orangeburg County,114594.00690324556
34219,zip,FL,FL,Parrish,"North Port-Sarasota-Bradenton, FL",Manatee County,458998.7386587301
79118,zip,TX,TX,Amarillo,"Amarillo, TX",Randall County,250750.8551716153
54911,zip,WI,WI,Appleton,"Appleton, WI",Outagamie County,250141.60960561308
20876,zip,MD,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,523362.31643320137
38117,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,266172.1025740831
48708,zip,MI,MI,Bay City,"Bay City, MI",Bay County,120613.27539782543
11791,zip,NY,NY,Syosset,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,1098374.480732223
82718,zip,WY,WY,Gillette,"Gillette, WY",Campbell County,375233.5927609313
22182,zip,VA,VA,Vienna,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1178742.119396928
4330,zip,ME,ME,Augusta,"Augusta-Waterville, ME",Kennebec County,284183.2513845524
79934,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,236480.78252602392
60452,zip,IL,IL,Oak Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,287466.90695466165
48371,zip,MI,MI,Oxford,"Detroit-Warren-Dearborn, MI",Oakland County,383516.3050951912
37804,zip,TN,TN,Maryville,"Knoxville, TN",Blount County,335210.9237296746
30904,zip,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,155138.30807012596
37206,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,599434.0061757317
55025,zip,MN,MN,Forest Lake,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,414886.1076006028
19125,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,336184.6310419483
64093,zip,MO,MO,Warrensburg,"Warrensburg, MO",Johnson County,254803.5299282052
7424,zip,NJ,NJ,Woodland Park,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,605399.147885271
41011,zip,KY,KY,Covington,"Cincinnati, OH-KY-IN",Kenton County,258357.50989878175
60706,zip,IL,IL,Harwood Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,375862.6532362599
30306,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1018462.6368375968
73701,zip,OK,OK,Enid,"Enid, OK",Garfield County,72617.10392693769
66215,zip,KS,KS,Lenexa,"Kansas City, MO-KS",Johnson County,365321.2363100525
78724,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,340367.888906101
40505,zip,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County,210820.55264877723
4106,zip,ME,ME,South Portland,"Portland-South Portland, ME",Cumberland County,519824.1753554784
2721,zip,MA,MA,Fall River,"Providence-Warwick, RI-MA",Bristol County,439336.71017249866
23601,zip,VA,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News City,280605.1169183739
37801,zip,TN,TN,Maryville,"Knoxville, TN",Blount County,374548.0617833594
30021,zip,GA,GA,Clarkston,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,311449.49647646025
19958,zip,DE,DE,Lewes,"Salisbury, MD-DE",Sussex County,607102.120449032
34714,zip,FL,FL,Clermont,"Orlando-Kissimmee-Sanford, FL",Lake County,410048.287541951
30082,zip,GA,GA,Smyrna,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,459307.4511625971
32789,zip,FL,FL,Winter Park,"Orlando-Kissimmee-Sanford, FL",Orange County,845205.623484024
78728,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,419085.1146258874
34471,zip,FL,FL,Ocala,"Ocala, FL",Marion County,327768.66046739556
89406,zip,NV,NV,Fallon,"Fallon, NV",Churchill County,368347.5153937153
30017,zip,GA,GA,Grayson,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,443129.5906202593
53705,zip,WI,WI,Madison,"Madison, WI",Dane County,552516.8471452863
53593,zip,WI,WI,Verona,"Madison, WI",Dane County,581431.6797592774
16602,zip,PA,PA,Altoona,"Altoona, PA",Blair County,128154.84220556196
75048,zip,TX,TX,Sachse,"Dallas-Fort Worth-Arlington, TX",Dallas County,448407.4932350873
29154,zip,SC,SC,Sumter,"Sumter, SC",Sumter County,219131.2912550019
16803,zip,PA,PA,State College,"State College, PA",Centre County,397859.4897484982
78754,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,380331.04721220135
22485,zip,VA,VA,King George,,King George County,443575.835305977
49315,zip,MI,MI,Byron Center,"Grand Rapids-Kentwood, MI",Kent County,456958.99222333374
97225,zip,OR,OR,West Slope,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,764523.838809328
82801,zip,WY,WY,Sheridan,"Sheridan, WY",Sheridan County,414273.44299253944
29016,zip,SC,SC,Blythewood,"Columbia, SC",Richland County,357918.9124077537
64014,zip,MO,MO,Blue Springs,"Kansas City, MO-KS",Jackson County,284626.969657024
30233,zip,GA,GA,Jackson,"Atlanta-Sandy Springs-Alpharetta, GA",Butts County,281835.60046401975
77021,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,194363.491977507
1905,zip,MA,MA,Lynn,"Boston-Cambridge-Newton, MA-NH",Essex County,565330.5216850393
68803,zip,NE,NE,Grand Island,"Grand Island, NE",Hall County,273987.2908827464
97035,zip,OR,OR,Lake Oswego,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,819402.4115911167
7869,zip,NJ,NJ,Randolph,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,779323.9118245092
92860,zip,CA,CA,Norco,"Riverside-San Bernardino-Ontario, CA",Riverside County,882019.631179234
70809,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,341823.157899728
92606,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1579502.0393690232
70802,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,58682.432939257786
75212,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,238989.20099144056
98178,zip,WA,WA,Bryn Mawr-Skyway,"Seattle-Tacoma-Bellevue, WA",King County,663427.9575149082
91504,zip,CA,CA,Burbank,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1278997.0672910444
98626,zip,WA,WA,Kelso,"Longview, WA",Cowlitz County,377697.3138695315
47303,zip,IN,IN,Muncie,"Muncie, IN",Delaware County,133185.0816687725
32806,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,462924.5309550422
90746,zip,CA,CA,Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,820256.0497191354
80301,zip,CO,CO,Boulder,"Boulder, CO",Boulder County,948569.5947631616
38637,zip,MS,MS,Horn Lake,"Memphis, TN-MS-AR",DeSoto County,191700.28951332168
94619,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,868628.8825100772
89178,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,484407.0476540546
75254,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,959836.2392025492
30309,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,927991.7988968964
40422,zip,KY,KY,Danville,"Danville, KY",Boyle County,227928.3672961387
46312,zip,IN,IN,East Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,128250.3412674357
40205,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,373783.1519539545
37917,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County,246213.5514570471
84109,zip,UT,UT,Millcreek,"Salt Lake City, UT",Salt Lake County,753315.8193998747
80206,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,994325.3963320046
27278,zip,NC,NC,Hillsborough,"Durham-Chapel Hill, NC",Orange County,456505.8489330879
90249,zip,CA,CA,Gardena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,804059.4170006072
30305,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1159047.0980092557
34652,zip,FL,FL,New Port Richey,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,248808.87978201453
76208,zip,TX,TX,Denton,"Dallas-Fort Worth-Arlington, TX",Denton County,422463.1366960633
63367,zip,MO,MO,Lake Saint Louis,"St. Louis, MO-IL",Saint Charles County,443303.41997525794
1803,zip,MA,MA,Burlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,838608.8253602749
35640,zip,AL,AL,Hartselle,"Decatur, AL",Morgan County,235347.9715270974
92284,zip,CA,CA,Yucca Valley,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,362329.5463433781
76528,zip,TX,TX,Gatesville,"Killeen-Temple, TX",Coryell County,229085.1451791857
7450,zip,NJ,NJ,Ridgewood,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,1087483.17344207
66762,zip,KS,KS,Pittsburg,"Pittsburg, KS",Crawford County,126133.69352592665
90291,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1970617.2676159583
34109,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,865160.8263604328
21216,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,115676.97370013408
19810,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,438820.9777515712
7644,zip,NJ,NJ,Lodi,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,586663.8059652695
79072,zip,TX,TX,Plainview,"Plainview, TX",Hale County,113316.90297555109
74701,zip,OK,OK,Durant,"Durant, OK",Bryan County,216279.3398263943
95354,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,394407.912566049
33967,zip,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County,388267.7348817413
22043,zip,VA,VA,Falls Church,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,954494.1940560732
52732,zip,IA,IA,Clinton,"Clinton, IA",Clinton County,119717.70769672775
19064,zip,PA,PA,Springfield,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,459526.3423927585
68901,zip,NE,NE,Hastings,"Hastings, NE",Adams County,188061.18290101984
33916,zip,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County,232648.52727638395
32751,zip,FL,FL,Maitland,"Orlando-Kissimmee-Sanford, FL",Orange County,540913.6862472434
53406,zip,WI,WI,Mount Pleasant,"Racine, WI",Racine County,336704.4829588107
10901,zip,NY,NY,Montebello,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,818406.0921082115
48141,zip,MI,MI,Inkster,"Detroit-Warren-Dearborn, MI",Wayne County,106374.70336613806
73533,zip,OK,OK,Duncan,"Duncan, OK",Stephens County,123033.80792075535
90274,zip,CA,CA,Rolling Hills Estates,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2519001.8056975086
60061,zip,IL,IL,Vernon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,468034.1213027849
92585,zip,CA,CA,Menifee,"Riverside-San Bernardino-Ontario, CA",Riverside County,597837.1177810921
42718,zip,KY,KY,Campbellsville,"Campbellsville, KY",Taylor County,190881.36812889265
48433,zip,MI,MI,Flushing,"Flint, MI",Genesee County,221655.71627230395
53225,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,219117.80832784504
6118,zip,CT,CT,East Hartford,"Hartford-East Hartford-Middletown, CT",Hartford County,297269.5203645278
77061,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,244562.64459948987
60175,zip,IL,IL,Campton Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,579347.7802022414
11795,zip,NY,NY,West Islip,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,683967.2750435364
7430,zip,NJ,NJ,Mahwah Township,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,910818.3790754548
98597,zip,WA,WA,Yelm,"Olympia-Lacey-Tumwater, WA",Thurston County,471550.7062535519
89106,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,342014.91098969645
63109,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,253353.17853788537
29646,zip,SC,SC,Greenwood,"Greenwood, SC",Greenwood County,130316.94515800924
32750,zip,FL,FL,Longwood,"Orlando-Kissimmee-Sanford, FL",Seminole County,407652.4641254789
75082,zip,TX,TX,Richardson,"Dallas-Fort Worth-Arlington, TX",Collin County,559181.5440094251
32060,zip,FL,FL,Live Oak,,Suwannee County,297359.88601103093
94947,zip,CA,CA,Novato,"San Francisco-Oakland-Berkeley, CA",Marin County,1101538.888682248
50263,zip,IA,IA,Waukee,"Des Moines-West Des Moines, IA",Dallas County,366141.154525927
77345,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,408914.39401080663
18062,zip,PA,PA,Macungie,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,423620.2196758578
98372,zip,WA,WA,Puyallup,"Seattle-Tacoma-Bellevue, WA",Pierce County,617090.975189546
88030,zip,NM,NM,Deming,"Deming, NM",Luna County,144359.61551918986
56308,zip,MN,MN,Alexandria,"Alexandria, MN",Douglas County,344395.2418283525
11104,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1107756.5245276275
67501,zip,KS,KS,Hutchinson,"Hutchinson, KS",Reno County,88554.28740978257
93960,zip,CA,CA,Soledad,"Salinas, CA",Monterey County,613075.2095133995
11010,zip,NY,NY,Franklin Square,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,762842.9170959541
28590,zip,NC,NC,Winterville,"Greenville, NC",Pitt County,290204.6160977073
37303,zip,TN,TN,Athens,"Athens, TN",McMinn County,243703.25684664855
64030,zip,MO,MO,Grandview,"Kansas City, MO-KS",Jackson County,203696.84756591197
15101,zip,PA,PA,Allison Park,"Pittsburgh, PA",Allegheny County,351100.4941026911
34202,zip,FL,FL,Lakewood Ranch,"North Port-Sarasota-Bradenton, FL",Manatee County,756873.0928110061
76034,zip,TX,TX,Colleyville,"Dallas-Fort Worth-Arlington, TX",Tarrant County,887285.7498865767
95864,zip,CA,CA,Arden-Arcade,"Sacramento-Roseville-Folsom, CA",Sacramento County,719035.562020684
44143,zip,OH,OH,Highland Heights,"Cleveland-Elyria, OH",Cuyahoga County,297426.1821725041
33573,zip,FL,FL,Sun City Center,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,337396.20892342506
77662,zip,TX,TX,Vidor,"Beaumont-Port Arthur, TX",Orange County,160372.08057416484
30504,zip,GA,GA,Gainesville,"Gainesville, GA",Hall County,368891.23676635075
76126,zip,TX,TX,Benbrook,"Dallas-Fort Worth-Arlington, TX",Tarrant County,380289.2015411256
83402,zip,ID,ID,Idaho Falls,"Idaho Falls, ID",Bonneville County,352379.2316338753
98116,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1022473.1578903594
11356,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,889421.5518350437
6320,zip,CT,CT,New London,"Norwich-New London, CT",New London County,300675.70838775573
83714,zip,ID,ID,Boise,"Boise City, ID",Ada County,567374.402082161
23236,zip,VA,VA,Richmond,"Richmond, VA",Chesterfield County,371526.6021691091
14618,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,375084.06972962775
20169,zip,VA,VA,Haymarket,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,822349.2719072766
46815,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,229503.7821323296
60053,zip,IL,IL,Morton Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,407214.42493608576
87301,zip,NM,NM,Gallup,"Gallup, NM",McKinley County,208538.42673240587
78731,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,1082295.4634293958
44313,zip,OH,OH,Akron,"Akron, OH",Summit County,249008.3413371606
14623,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,233644.0369619681
80214,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,572186.8337543646
83404,zip,ID,ID,Idaho Falls,"Idaho Falls, ID",Bonneville County,401248.6423696037
2126,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,591570.6444043512
34736,zip,FL,FL,Groveland,"Orlando-Kissimmee-Sanford, FL",Lake County,379209.5510761879
77385,zip,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,342327.745046135
17036,zip,PA,PA,Hummelstown,"Harrisburg-Carlisle, PA",Dauphin County,359269.6815633182
95945,zip,CA,CA,Grass Valley,"Truckee-Grass Valley, CA",Nevada County,484443.91346773686
75022,zip,TX,TX,Flower Mound,"Dallas-Fort Worth-Arlington, TX",Denton County,740915.5665692623
95618,zip,CA,CA,Davis,"Sacramento-Roseville-Folsom, CA",Yolo County,861038.6633132538
29316,zip,SC,SC,Boiling Springs,"Spartanburg, SC",Spartanburg County,272005.654353487
55427,zip,MN,MN,Crystal,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,349788.45071851363
33167,zip,FL,FL,Westview,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,460855.8582101098
33629,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1038975.5970573402
89044,zip,NV,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,547323.7148261024
11784,zip,NY,NY,Selden,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,554593.7754915417
94133,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1487986.5467753264
53150,zip,WI,WI,Muskego,"Milwaukee-Waukesha, WI",Waukesha County,477042.946584927
55446,zip,MN,MN,Plymouth,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,610190.6830306927
54650,zip,WI,WI,Onalaska,"La Crosse-Onalaska, WI-MN",La Crosse County,334654.04730791366
7010,zip,NJ,NJ,Cliffside Park,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,769006.0782786729
85024,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,502399.2397306329
46268,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,262783.6925825221
72903,zip,AR,AR,Fort Smith,"Fort Smith, AR-OK",Sebastian County,225036.6353951133
30297,zip,GA,GA,Forest Park,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,176714.16333825258
46528,zip,IN,IN,Goshen,"Elkhart-Goshen, IN",Elkhart County,283868.7460948849
98075,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,1841642.170765755
28681,zip,NC,NC,Taylorsville,"Hickory-Lenoir-Morganton, NC",Alexander County,241669.45454361555
94510,zip,CA,CA,Benicia,"Vallejo, CA",Solano County,813263.6325517142
60439,zip,IL,IL,Lemont,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,525488.1185546172
29455,zip,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,720971.5336822862
20720,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,584045.5197916493
3051,zip,NH,NH,Hudson,"Manchester-Nashua, NH",Hillsborough County,559287.887856189
1104,zip,MA,MA,Springfield,"Springfield, MA",Hampden County,269506.45498945756
28012,zip,NC,NC,Belmont,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,402188.1972292401
12553,zip,NY,NY,New Windsor,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,424812.31330131856
60160,zip,IL,IL,Melrose Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,299987.35420011944
55902,zip,MN,MN,Rochester,"Rochester, MN",Olmsted County,458661.32121072133
19468,zip,PA,PA,Royersford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,448811.94227643224
64138,zip,MO,MO,Raytown,"Kansas City, MO-KS",Jackson County,191810.62694861708
8060,zip,NJ,NJ,Mt Holly Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,391011.9735416989
89145,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,404908.2110012614
34771,zip,FL,FL,Saint Cloud,"Orlando-Kissimmee-Sanford, FL",Osceola County,456339.1675207622
37388,zip,TN,TN,Tullahoma,"Tullahoma-Manchester, TN",Coffee County,274609.6704842709
54751,zip,WI,WI,Menomonie,"Menomonie, WI",Dunn County,294487.8175917108
91301,zip,CA,CA,Agoura Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1283222.653120921
95003,zip,CA,CA,Aptos,"Santa Cruz-Watsonville, CA",Santa Cruz County,1403733.9454183988
27870,zip,NC,NC,Roanoke Rapids,"Roanoke Rapids, NC",Halifax County,111556.0485984469
84302,zip,UT,UT,Brigham City,"Ogden-Clearfield, UT",Box Elder County,417071.66068293765
48167,zip,MI,MI,Northville,"Detroit-Warren-Dearborn, MI",Wayne County,524395.4189630469
78411,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,184092.65687854544
27701,zip,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,405888.4730098119
35023,zip,AL,AL,,"Birmingham-Hoover, AL",Jefferson County,163166.72115163208
43085,zip,OH,OH,Worthington,"Columbus, OH",Franklin County,443494.75060809095
57006,zip,SD,SD,Brookings,"Brookings, SD",Brookings County,290950.87553829176
76201,zip,TX,TX,Denton,"Dallas-Fort Worth-Arlington, TX",Denton County,284885.24141349
98108,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,697399.7391045383
90740,zip,CA,CA,Seal Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1515336.1852041073
85641,zip,AZ,AZ,Vail,"Tucson, AZ",Pima County,415880.67275187926
7076,zip,NJ,NJ,Scotch Plains,"New York-Newark-Jersey City, NY-NJ-PA",Union County,797677.5012220723
92832,zip,CA,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,883814.9325014711
29440,zip,SC,SC,Georgetown,"Georgetown, SC",Georgetown County,245221.21855938784
28379,zip,NC,NC,Rockingham,"Rockingham, NC",Richmond County,126155.928051064
19977,zip,DE,DE,Smyrna,"Dover, DE",Kent County,383077.9083878552
32536,zip,FL,FL,Crestview,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,300139.6460412455
97078,zip,OR,OR,Beaverton,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,504788.5468304953
57201,zip,SD,SD,Watertown,"Watertown, SD",Codington County,313098.932219184
77071,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,251221.25479424745
2050,zip,MA,MA,Marshfield,"Boston-Cambridge-Newton, MA-NH",Plymouth County,756292.2674389071
29649,zip,SC,SC,Greenwood,"Greenwood, SC",Greenwood County,219558.18846631763
10954,zip,NY,NY,Nanuet,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,650437.8594097763
3053,zip,NH,NH,Londonderry,"Boston-Cambridge-Newton, MA-NH",Rockingham County,622516.8633528482
48506,zip,MI,MI,Flint,"Flint, MI",Genesee County,76351.80361471674
90270,zip,CA,CA,Maywood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,635416.1906064536
17406,zip,PA,PA,York,"York-Hanover, PA",York County,276129.0135499882
73107,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,153365.9954359825
98112,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1499612.938219227
98944,zip,WA,WA,Sunnyside,"Yakima, WA",Yakima County,307690.33528226474
35611,zip,AL,AL,Athens,"Huntsville, AL",Limestone County,234399.99403470193
92371,zip,CA,CA,Phelan,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,446212.62085674255
55412,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,222942.63379819793
19133,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,78874.14736572276
43054,zip,OH,OH,New Albany,"Columbus, OH",Franklin County,629586.8030077928
37865,zip,TN,TN,Seymour,"Sevierville, TN",Sevier County,351865.866926236
60448,zip,IL,IL,Mokena,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,418667.5736109943
28328,zip,NC,NC,Clinton,,Sampson County,142840.0056876454
48326,zip,MI,MI,Auburn Hills,"Detroit-Warren-Dearborn, MI",Oakland County,266095.35833603534
30125,zip,GA,GA,Cedartown,"Cedartown, GA",Polk County,196489.55067400748
43605,zip,OH,OH,Toledo,"Toledo, OH",Lucas County,55137.94832957134
68137,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,268101.19152205624
30013,zip,GA,GA,Conyers,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County,322251.84807814
66030,zip,KS,KS,Gardner,"Kansas City, MO-KS",Johnson County,331315.46924055467
90015,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,752521.9769513127
97070,zip,OR,OR,Wilsonville,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,653340.5636792624
33770,zip,FL,FL,Largo,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,404748.8648048446
48223,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,84276.03439344876
37148,zip,TN,TN,Portland,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,315112.48444772285
44663,zip,OH,OH,New Philadelphia,"New Philadelphia-Dover, OH",Tuscarawas County,184627.80348906168
14616,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,192459.7635487152
8742,zip,NJ,NJ,Point Pleasant,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,781049.3158475809
48192,zip,MI,MI,Wyandotte,"Detroit-Warren-Dearborn, MI",Wayne County,176506.5803461085
20912,zip,MD,MD,Takoma Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,704274.6245829328
55057,zip,MN,MN,Northfield,"Faribault-Northfield, MN",Rice County,375940.35526734614
19103,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,747263.4573789045
